system:index,Aspect_deg,Elevation_m,MTBS_Severity,Month6_NBR,Month6_NDVI,NLCD2016,Postfire_NBR,Postfire_NDVI,Prefire_NBR,Prefire_NDVI,Slope_deg,Year10_NBR,Year10_NDVI,Year1_NBR,Year1_NDVI,Year5_NBR,Year5_NDVI,Year9_NBR,Year9_NDVI,dNBR,lat,lon,.geo
938_0,245.70383,1173.493,2,-0.116818964,0.18132867,71,-0.2201209,0.130115,-0.020567985,0.22040403,6.17634,0.023499897,0.23612612,-0.06022228,0.17364581,0.004609153,0.2228413,-0.06800827,0.21774727,0.19955292,34.337316403303554,-117.43294581149709,"{""type"":""MultiPoint"",""coordinates"":[]}"
939_0,356.5172,1575.3713,3,0.07733664,0.3575663,71,-0.03224645,0.2860609,0.08692336,0.30747738,35.150364,0.14114974,0.35502177,-0.0033866367,0.2833635,0.054153558,0.29441398,0.069143645,0.3106289,0.11916981,34.37417955808307,-117.58475573019244,"{""type"":""MultiPoint"",""coordinates"":[]}"
940_0,31.183014,2047.737,2,-0.039942905,0.26452905,71,-0.1570217,0.20586859,0.05072904,0.2883895,26.0995,0.12347256,0.3255931,-0.041314673,0.24149197,0.06508233,0.27139708,0.044598155,0.27798295,0.20775074,34.34163646758327,-117.58190234782872,"{""type"":""MultiPoint"",""coordinates"":[]}"
941_0,66.883064,1546.9883,3,-0.20176257,0.107184015,71,-0.2526038,0.1286983,0.10239669,0.30316275,17.492039,0.10775364,0.28767818,-0.11624195,0.12560079,5.089664E-4,0.20567136,0.054697957,0.23469003,0.35500047,34.35491850428329,-117.57295345337357,"{""type"":""MultiPoint"",""coordinates"":[]}"
942_0,317.17972,1586.0265,4,-0.061374832,0.17673098,71,-0.2426681,0.10881793,0.36485693,0.50070274,33.77326,0.50817776,0.5939058,0.06677464,0.24919882,0.21274808,0.37229246,0.33638215,0.45144615,0.60752505,34.31331801012777,-117.56172201118181,"{""type"":""MultiPoint"",""coordinates"":[]}"
943_0,25.592995,1207.3983,2,-0.009086618,0.10039033,71,-0.20144516,0.1333256,0.096548,0.37047246,30.969349,0.2571409,0.43246418,-0.06282445,0.17411824,0.11059703,0.25488988,0.11027836,0.34393412,0.29799315,34.3152322482111,-117.51970053085239,"{""type"":""MultiPoint"",""coordinates"":[]}"
944_0,210.66092,1242.8549,3,-0.2745654,0.18025286,71,-0.36270735,0.14485319,-0.039460998,0.26003206,4.3912888,0.022665992,0.23828425,-0.18980826,0.16702802,-0.09932747,0.20596847,-0.10147959,0.21490467,0.32324636,34.35641507089256,-117.50968838311435,"{""type"":""MultiPoint"",""coordinates"":[]}"
945_0,116.995804,962.36584,1,0.06911544,0.35422248,52,-0.0053807274,0.24981129,0.029404618,0.26100945,7.8929186,0.12306526,0.28411463,0.09337192,0.28209463,0.039770823,0.2615124,0.037764702,0.27314585,0.034785345,34.31171171777063,-117.46211995065876,"{""type"":""MultiPoint"",""coordinates"":[]}"
946_0,218.35727,1165.0552,2,0.037349712,0.26170528,71,-0.1453044,0.16011125,-0.010554701,0.19410624,13.096785,0.08361767,0.25595322,0.010774107,0.19206397,0.042061504,0.22557995,-0.0503322,0.20149708,0.1347497,34.3401746924046,-117.46606722067685,"{""type"":""MultiPoint"",""coordinates"":[]}"
947_0,161.29524,1067.5408,2,0.0649455,0.23258184,71,-0.06922314,0.15093112,0.10181374,0.24682687,2.1158364,0.11411683,0.24833924,0.005509044,0.15562461,0.040352292,0.19173133,0.014353651,0.21388747,0.17103688,34.32745164340236,-117.51496601326669,"{""type"":""MultiPoint"",""coordinates"":[]}"
948_0,320.95197,1199.7361,2,-0.087758,0.11793353,21,-0.22974838,0.10512808,0.07397696,0.22116402,20.15507,0.13170123,0.28263244,-0.030904206,0.16747965,0.057495918,0.21488668,0.023302974,0.22793448,0.30372533,34.32228288991486,-117.42772861887386,"{""type"":""MultiPoint"",""coordinates"":[]}"
949_0,161.22466,1321.6099,1,0.023434939,0.19867943,52,0.014506353,0.16357978,0.027594818,0.16816418,1.6886712,0.103076756,0.24008632,0.05736035,0.1980626,0.038793426,0.19851528,0.036028344,0.20259476,0.013088465,34.350308279448356,-117.44819726253671,"{""type"":""MultiPoint"",""coordinates"":[]}"
950_0,2.3734787,1340.3048,4,-0.27956825,0.16631553,71,-0.28066367,0.20015913,0.30136466,0.50741243,38.03404,0.27931467,0.49753642,-0.16915607,0.18110776,0.06447605,0.30612403,0.17215146,0.4144681,0.5820283,34.315303227238196,-117.52675836247745,"{""type"":""MultiPoint"",""coordinates"":[]}"
951_0,99.65329,1306.1649,1,-0.25236735,0.18276057,71,-0.31297946,0.15331586,-0.11334626,0.23045695,3.063772,-0.003153991,0.27821702,-0.13753113,0.23194937,-0.07039431,0.22724809,-0.111370556,0.22237854,0.1996332,34.39206082591859,-117.5140557984003,"{""type"":""MultiPoint"",""coordinates"":[]}"
952_0,314.12576,1264.26,2,-0.27015227,0.15899505,71,-0.33499795,0.13983233,-0.08689689,0.23263247,3.3010273,0.035051387,0.30268636,-0.15030895,0.220803,-0.052836344,0.21968336,-0.107386455,0.23352784,0.24810106,34.40058038838792,-117.50515365229326,"{""type"":""MultiPoint"",""coordinates"":[]}"
953_0,171.54199,1347.1018,1,0.0133351,0.325435,71,-0.01927544,0.2654993,0.029037874,0.27830476,22.266588,0.30311647,0.4859701,0.09952363,0.3440199,0.14534488,0.36515868,0.12875666,0.36477208,0.048313312,34.30788169619655,-117.51842887600556,"{""type"":""MultiPoint"",""coordinates"":[]}"
954_0,214.62292,1317.7725,2,0.060064465,0.31833187,71,-0.16257949,0.1445065,0.018651582,0.26212272,24.295214,0.1130375,0.27586108,-0.02762769,0.18641621,0.019471955,0.21377787,-0.021656405,0.24334334,0.18123108,34.346758193125254,-117.46217691827954,"{""type"":""MultiPoint"",""coordinates"":[]}"
955_0,270.47934,1093.7891,2,-0.12057227,0.121349014,71,-0.22037935,0.13349575,0.017063405,0.22068214,20.245594,0.097563155,0.24513482,-0.034959033,0.14132415,0.037906498,0.20878273,0.020000473,0.20853664,0.23744276,34.331333883801186,-117.51596391811829,"{""type"":""MultiPoint"",""coordinates"":[]}"
956_0,86.14284,1465.2793,3,-0.04842936,0.118968256,71,-0.0332213,0.15099066,0.23938923,0.3441051,15.350182,0.35113263,0.4312558,0.17058049,0.29339516,0.19322841,0.30572647,0.19884475,0.34030434,0.27261052,34.30341801903556,-117.54553867806521,"{""type"":""MultiPoint"",""coordinates"":[]}"
957_0,281.82236,1332.3903,3,-0.23320499,0.1575133,71,-0.3031672,0.12993993,-0.03680785,0.25984097,7.4136972,0.10576734,0.33654603,-0.1062458,0.20826659,-0.013321423,0.23971406,-0.06463107,0.2618761,0.26635936,34.382259417135224,-117.50250329271226,"{""type"":""MultiPoint"",""coordinates"":[]}"
958_0,321.21417,1328.155,3,-0.15302585,0.19695508,71,-0.32855847,0.14598452,0.01309823,0.24605337,20.91111,0.13646057,0.33033133,-0.097342625,0.17043313,0.02334648,0.23691773,-0.0064052795,0.26167327,0.3416567,34.3561847772863,-117.46399385183408,"{""type"":""MultiPoint"",""coordinates"":[]}"
959_0,109.491104,1046.7146,3,-0.10857306,0.18650217,71,-0.23452696,0.14906992,0.13640366,0.3476193,32.503628,0.16288823,0.3424097,-0.019169027,0.19404337,0.1724085,0.3225521,0.096542485,0.3437413,0.37093064,34.299655620428695,-117.48625411810866,"{""type"":""MultiPoint"",""coordinates"":[]}"
960_0,202.2968,1320.1783,2,-0.02688325,0.1888062,71,-0.14512682,0.1471617,0.27108255,0.40479413,35.484104,0.3255488,0.45451,0.06641755,0.26391944,0.15471248,0.31462333,0.22109774,0.38653353,0.41620937,34.27147639375425,-117.51419708996272,"{""type"":""MultiPoint"",""coordinates"":[]}"
961_0,161.84644,1153.585,1,0.18567054,0.31096938,71,0.13454252,0.26204118,0.26587376,0.36618415,36.31807,0.43455288,0.55280393,0.28382057,0.36377183,0.2689157,0.38536543,0.2957401,0.4656005,0.13133124,34.283440786533134,-117.4986258849414,"{""type"":""MultiPoint"",""coordinates"":[]}"
962_0,251.67809,898.2356,2,-0.025276702,0.28220472,71,-0.10306941,0.2127697,0.12589175,0.32389176,11.271183,0.23585817,0.4121085,0.07196107,0.28214866,0.090523005,0.2951751,0.13408153,0.3741737,0.22896115,34.29361298199659,-117.45393163710803,"{""type"":""MultiPoint"",""coordinates"":[]}"
963_0,113.536934,1121.2876,3,0.12184192,0.36738193,71,-0.21851414,0.11176197,0.13730805,0.30915198,4.0389214,0.14311647,0.3006323,-0.004808393,0.1729115,0.1178836,0.27460125,0.031948123,0.27041882,0.35582218,34.29946936139172,-117.51217706421696,"{""type"":""MultiPoint"",""coordinates"":[]}"
964_0,36.91675,965.7788,3,-0.14658646,0.23066139,21,-0.32242268,0.1424952,0.2184929,0.4145642,19.589384,0.15177976,0.38359922,0.030017663,0.23422205,0.1259447,0.3419008,0.07672251,0.37181297,0.5409156,34.30035848742667,-117.48224942973958,"{""type"":""MultiPoint"",""coordinates"":[]}"
965_0,60.19735,1070.516,2,-0.09080681,0.20521796,22,-0.104613125,0.1634098,-0.01656013,0.19832079,3.95501,0.05015619,0.23404256,0.030714251,0.22784904,-0.021624617,0.19190308,-0.009580671,0.2083811,0.088052996,34.3227703359474,-117.51301263167258,"{""type"":""MultiPoint"",""coordinates"":[]}"
966_0,193.36656,1002.7489,2,0.009992885,0.13215779,71,-0.07183461,0.095472634,0.0521428,0.1386781,29.257391,0.04830256,0.13264279,-0.0040658754,0.105564296,0.016425764,0.13422284,0.02185722,0.12928045,0.12397741,34.31834125660814,-117.49604254994573,"{""type"":""MultiPoint"",""coordinates"":[]}"
967_0,12.881763,1284.2201,2,-0.28103215,0.1509311,71,-0.34869006,0.134697,-0.0814333,0.23475721,3.4678288,0.074828304,0.32026973,-0.13852909,0.20996621,-0.055995747,0.2215498,-0.06692894,0.24024644,0.26725674,34.395103976659406,-117.50393501871558,"{""type"":""MultiPoint"",""coordinates"":[]}"
968_0,298.4253,977.66016,2,-0.02419969,0.3458115,71,-0.36233082,0.15136509,0.12786528,0.33823523,8.818361,0.1617999,0.33693135,0.044358928,0.2498796,0.09211851,0.28811675,0.033492114,0.33464718,0.4901961,34.31070714017513,-117.46646301884283,"{""type"":""MultiPoint"",""coordinates"":[]}"
969_0,213.3133,1187.8308,2,-0.06145754,0.25490183,71,-0.16149846,0.15234496,0.011086258,0.20788503,8.355685,0.1135131,0.28353998,-0.05069599,0.18904664,-0.033149973,0.22283746,-0.03586852,0.23198162,0.17258471,34.35723357322345,-117.52421975131341,"{""type"":""MultiPoint"",""coordinates"":[]}"
970_0,335.66663,1092.0807,1,0.11952914,0.42489702,71,-0.29449847,0.19280443,0.056175698,0.30542907,16.786268,0.085667916,0.29143682,0.036533944,0.20991503,0.059958726,0.27043787,-0.052776664,0.28197694,0.35067418,34.31882808843362,-117.44939450891003,"{""type"":""MultiPoint"",""coordinates"":[]}"
971_0,81.18061,1399.3434,2,-0.18064347,0.23251759,71,-0.16903587,0.1941907,-0.079274215,0.23665881,4.2456765,0.06595052,0.3153159,-0.106621854,0.23589596,-0.02358706,0.25774628,-0.06792351,0.2503252,0.089761645,34.38020896692751,-117.52918725859612,"{""type"":""MultiPoint"",""coordinates"":[]}"
972_0,91.63647,1353.5613,1,-0.09242684,0.21203025,52,-0.10829173,0.17648295,-0.017686589,0.20721336,28.379482,0.025871212,0.23859084,-0.03442299,0.19976044,-0.0062350095,0.20889577,-0.051822163,0.21043965,0.09060514,34.36979642921722,-117.52141651092671,"{""type"":""MultiPoint"",""coordinates"":[]}"
973_0,42.44588,1194.3616,2,-0.36895692,0.14044675,71,-0.34837452,0.10993054,0.055633765,0.37780523,6.327349,0.20086382,0.41594872,-0.1276187,0.2142019,0.012412252,0.28561142,0.03642419,0.31916,0.40400827,34.32767476653981,-117.53380920100723,"{""type"":""MultiPoint"",""coordinates"":[]}"
974_0,12.022368,1400.1238,3,-0.2142782,0.1578866,71,-0.3341543,0.13829537,0.35117197,0.56607664,28.818686,0.51176965,0.6291197,0.08911442,0.3467402,0.21141632,0.42399192,0.37322885,0.5684716,0.6853263,34.28992285551707,-117.51959556773544,"{""type"":""MultiPoint"",""coordinates"":[]}"
975_0,164.39009,1276.2512,2,-0.039823864,0.2970056,71,-0.28136,0.12127253,0.008848,0.26091737,6.6915565,0.072480425,0.27150849,-0.054901246,0.18416306,-0.0027067,0.20824926,-0.041642427,0.2293944,0.290208,34.3547974273607,-117.48957173465595,"{""type"":""MultiPoint"",""coordinates"":[]}"
976_0,205.57188,1275.8706,3,-0.12568723,0.19976372,71,-0.27569905,0.12720178,0.2625534,0.4435722,35.16609,0.25564638,0.41326663,0.035477597,0.26833695,0.11564348,0.28759104,0.22393228,0.4027402,0.5382525,34.264519832332745,-117.489349172201,"{""type"":""MultiPoint"",""coordinates"":[]}"
977_0,131.73814,1253.8038,3,-0.29773033,0.1976316,71,-0.32154644,0.13614152,-0.060111355,0.25364444,6.4516854,-0.12644973,0.22801322,-0.21288759,0.18643625,-0.090534225,0.22391471,-0.060568843,0.27953917,0.2614351,34.35099833211122,-117.43023682709499,"{""type"":""MultiPoint"",""coordinates"":[]}"
978_0,47.78586,1420.6102,2,-0.2851372,0.17977221,71,-0.32187563,0.16837853,0.07418184,0.3583436,28.08302,0.24878243,0.47030085,-0.12963448,0.23845302,0.054864958,0.32184634,0.087756135,0.3561997,0.3960575,34.31214052274601,-117.52356738039347,"{""type"":""MultiPoint"",""coordinates"":[]}"
979_0,20.793615,1301.659,2,-0.21110643,0.15613896,71,-0.26960477,0.14075984,-0.062518515,0.22007184,3.4555402,0.078287356,0.3058805,-0.1232554,0.17376441,-0.026331702,0.21809264,-0.060390126,0.23413299,0.20708625,34.3900940777896,-117.50049629480795,"{""type"":""MultiPoint"",""coordinates"":[]}"
980_0,3.1892617,1357.0776,3,-0.40603516,0.17202283,71,-0.39958462,0.10644136,0.023961712,0.36716375,11.904601,0.22354943,0.4453454,-0.18341225,0.21952324,0.017932996,0.28773382,0.06702679,0.3530829,0.42354634,34.34705622783939,-117.55052648626369,"{""type"":""MultiPoint"",""coordinates"":[]}"
981_0,76.995995,1174.6213,4,-0.36742312,0.17943875,71,-0.41484886,0.1372697,0.3727265,0.5881919,5.912606,0.42095476,0.5882756,-0.012260926,0.31642452,0.081537694,0.37815437,0.35107583,0.550375,0.78757536,34.25823057989085,-117.48262838361136,"{""type"":""MultiPoint"",""coordinates"":[]}"
982_0,84.06944,1414.2869,3,-0.23994584,0.15894529,71,-0.29299837,0.12920396,0.012858153,0.2760119,31.867407,0.12876622,0.33267474,-0.13977595,0.16004159,0.0108088665,0.26752493,0.0016624033,0.26760852,0.30585653,34.35383431174097,-117.55536638526421,"{""type"":""MultiPoint"",""coordinates"":[]}"
983_0,194.29233,1432.785,1,0.06502371,0.28548795,21,0.0696529,0.27059898,0.16762471,0.30967617,22.481056,0.19151983,0.32501492,0.16901036,0.32184318,0.107473776,0.25977236,0.07467588,0.26594558,0.09797181,34.28433776270067,-117.52155848946907,"{""type"":""MultiPoint"",""coordinates"":[]}"
984_0,166.8868,946.71045,1,0.11991558,0.45160365,71,-0.33441806,0.13820338,0.08020337,0.33704594,26.868107,0.13358665,0.34811613,0.09947564,0.22486871,0.032873593,0.28654534,0.09138577,0.33221075,0.41462144,34.26529682215218,-117.47409513383843,"{""type"":""MultiPoint"",""coordinates"":[]}"
985_0,93.78808,1358.564,3,-0.20146036,0.21213533,71,-0.35067606,0.12251135,0.0066522676,0.29714453,6.58242,0.106891304,0.31990778,-0.17436175,0.17552122,-0.007265191,0.24473763,-0.010930047,0.28383836,0.35732833,34.36604521439843,-117.49488229914843,"{""type"":""MultiPoint"",""coordinates"":[]}"
986_0,169.98071,1208.4064,2,-0.006501518,0.18688115,52,-0.047912885,0.17338215,-0.0329441,0.18122569,3.8079646,-0.014264284,0.19466798,-0.031071687,0.18624395,-0.039511103,0.18556915,-0.023736527,0.17912632,0.014968784,34.362177319449074,-117.530965580507,"{""type"":""MultiPoint"",""coordinates"":[]}"
987_0,97.39314,1171.7551,2,-0.16193037,0.18775998,71,-0.24554761,0.1962859,-0.012654396,0.27325326,17.987473,0.1390238,0.34409505,-0.02900194,0.23420183,5.573656E-5,0.24130818,1.5656267E-4,0.2644383,0.2328932,34.34377869569659,-117.5303264801926,"{""type"":""MultiPoint"",""coordinates"":[]}"
988_0,197.83621,1127.3947,2,-0.02612183,0.29172134,71,-0.30722076,0.12546848,0.19732596,0.4105973,25.396177,0.24240638,0.4154986,0.026071541,0.20938495,0.06785523,0.27341563,0.19812928,0.3960085,0.5045467,34.26651834414433,-117.4791017241295,"{""type"":""MultiPoint"",""coordinates"":[]}"
989_0,162.02449,1019.8424,2,-0.18560293,0.15663463,21,-0.34807408,0.15359545,-0.0033616077,0.2552784,6.3340616,0.100427404,0.3231162,-0.022361353,0.2083291,-2.5571286E-4,0.25368676,-0.034205638,0.26873392,0.34471247,34.32579688466075,-117.49634324799649,"{""type"":""MultiPoint"",""coordinates"":[]}"
990_0,58.6423,1049.3562,2,-0.1021583,0.23267576,71,-0.3403433,0.15576662,0.04037345,0.2993816,24.403067,0.118419416,0.3631739,0.015731873,0.25244266,0.12976491,0.3327539,-0.0025661963,0.32247865,0.38071674,34.32865795569638,-117.50110072319634,"{""type"":""MultiPoint"",""coordinates"":[]}"
991_0,195.97105,1233.4318,3,-0.26225787,0.17270705,71,-0.33621007,0.13968411,-0.019968318,0.23041981,6.5826087,0.12525076,0.2884441,-0.14426361,0.15552257,-0.021875607,0.21782634,-0.029467933,0.23734681,0.31624174,34.35968513846746,-117.51198131519423,"{""type"":""MultiPoint"",""coordinates"":[]}"
992_0,54.271545,1909.0181,3,-0.1406679,0.16889746,71,-0.20882058,0.16571625,0.12404806,0.33279282,13.214958,0.12648773,0.33014527,-0.11647472,0.20446654,-0.014163066,0.24247539,0.05626051,0.275618,0.33286864,34.34734419378299,-117.58427202258001,"{""type"":""MultiPoint"",""coordinates"":[]}"
993_0,189.93231,1147.7798,2,-0.038986556,0.06895288,52,-0.084469445,0.06790245,-0.027257554,0.088819996,4.7059126,-0.009776633,0.0902379,-0.014625193,0.08787179,-0.018568166,0.10510192,-0.033121467,0.08059607,0.057211895,34.326378372231744,-117.4230238984208,"{""type"":""MultiPoint"",""coordinates"":[]}"
994_0,251.6524,1389.9597,3,-0.2954193,0.1530815,71,-0.37128374,0.13648888,0.005059226,0.2913088,14.605177,0.17658195,0.35593858,-0.15888728,0.1709754,0.016395193,0.25718975,-0.024281478,0.2805931,0.37634295,34.36689678914336,-117.50481778869936,"{""type"":""MultiPoint"",""coordinates"":[]}"
995_0,22.47537,969.45605,4,-0.39695293,0.18001498,71,-0.40406328,0.14461213,0.23475213,0.5126296,27.0155,0.32214466,0.5514699,-0.16491288,0.23610924,0.07162436,0.36219436,0.26246664,0.5024981,0.6388154,34.27756819725476,-117.480163796964,"{""type"":""MultiPoint"",""coordinates"":[]}"
996_0,353.20135,1044.3973,1,0.19973212,0.5609354,71,-0.38862252,0.17994173,0.1457196,0.3192243,4.7721667,0.34658563,0.56021875,0.13977055,0.38480657,0.08923199,0.31615275,0.15920293,0.42299342,0.5343421,34.31143632044652,-117.5007897343249,"{""type"":""MultiPoint"",""coordinates"":[]}"
997_0,33.873035,1303.8257,1,0.04855704,0.3366296,71,-0.07988021,0.20147426,-0.019043304,0.2149181,4.764503,0.11920322,0.33982435,0.014413475,0.26623276,0.01106612,0.25195807,-0.018630946,0.2523623,0.060836904,34.365421130043785,-117.45670882619984,"{""type"":""MultiPoint"",""coordinates"":[]}"
998_0,154.45026,1016.8436,2,0.008934206,0.1612237,71,-0.10955623,0.12851247,0.16952768,0.29512787,15.47207,0.120126046,0.25965837,0.026404757,0.17189197,0.066070184,0.21320955,0.07586207,0.24152304,0.2790839,34.29189115702628,-117.48325773276133,"{""type"":""MultiPoint"",""coordinates"":[]}"
999_0,197.60942,1183.5405,3,-0.09777816,0.1343559,71,-0.17843376,0.12965658,0.102542564,0.26532355,37.880524,0.14746791,0.2692152,-0.028928794,0.14387108,0.053629093,0.21742691,0.055697586,0.2385577,0.28097633,34.308794251802325,-117.49303284770889,"{""type"":""MultiPoint"",""coordinates"":[]}"
1000_0,250.8577,1372.3716,2,-0.09886254,0.19850884,71,-0.20236854,0.16041645,-0.023396807,0.23277089,19.401361,0.10044288,0.3072832,-0.050964862,0.19780497,0.027939923,0.2448994,-0.045945197,0.24309604,0.17897174,34.36006190148421,-117.50326409089757,"{""type"":""MultiPoint"",""coordinates"":[]}"
1001_0,243.63086,1066.5018,1,-0.10134157,0.23430398,71,-0.30257016,0.15307108,-0.03278236,0.2679216,6.973357,0.21353078,0.36554134,-0.0015328621,0.21748021,0.14007975,0.32155156,0.05066274,0.28783312,0.2697878,34.33316834037291,-117.47619629241764,"{""type"":""MultiPoint"",""coordinates"":[]}"
1002_0,143.70082,1111.8868,2,0.16026308,0.4320667,71,-0.15080683,0.19729762,0.019813037,0.27168933,6.7236605,0.08709808,0.31607658,0.018323481,0.24341813,-0.008209789,0.24019246,-0.054129258,0.24462962,0.17061986,34.34014652711258,-117.4850704583928,"{""type"":""MultiPoint"",""coordinates"":[]}"
1003_0,351.65656,1080.2123,3,-0.3516486,0.16824274,71,-0.34102437,0.11771831,0.5813137,0.7558224,28.646229,0.62132585,0.7762201,0.28535303,0.5020535,0.44117737,0.6282255,0.6002583,0.7500704,0.92233807,34.261480845226934,-117.48060537427072,"{""type"":""MultiPoint"",""coordinates"":[]}"
1004_0,40.80869,1269.0157,3,-0.29929686,0.1517361,71,-0.3645719,0.1101502,-0.012231283,0.2654163,2.11893,0.06473103,0.3010951,-0.15851349,0.17205152,-0.061371785,0.22348054,-0.035898134,0.258813,0.3523406,34.35140758822125,-117.54108325726936,"{""type"":""MultiPoint"",""coordinates"":[]}"
1005_0,34.844517,1219.9946,2,-0.29262444,0.14245787,71,-0.35630015,0.124536045,-0.07085941,0.24409002,3.5183487,0.062189035,0.31157932,-0.16643119,0.15401144,-0.052629907,0.2382773,-0.06751118,0.2542818,0.28544074,34.35670504238442,-117.53382041206463,"{""type"":""MultiPoint"",""coordinates"":[]}"
1006_0,264.1568,1094.2147,3,-0.13697802,0.23083492,71,-0.29256448,0.16074768,0.0156066865,0.29517683,13.138386,0.1056081,0.35611683,-0.07374473,0.21233156,0.1579339,0.3430426,-0.04041538,0.27880967,0.30817118,34.32510271650883,-117.44086967870541,"{""type"":""MultiPoint"",""coordinates"":[]}"
