system:index,Aspect_deg,Burned_Since_1996,Elevation_m,MTBS_Severity,Month6_NBR,Month6_NDVI,NLCD2016,Postfire_NBR,Postfire_NDVI,Prefire_NBR,Prefire_NDVI,Slope_deg,Year10_NBR,Year10_NDVI,Year1_NBR,Year1_NDVI,Year5_NBR,Year5_NDVI,Year9_NBR,Year9_NDVI,dNBR,group,lat,lon,.geo
1_4031_0,159.39403,1,1121.7468,2,-0.013267147,0.3363392,71,-0.33425927,0.13118191,-0.07173943,0.2295698,4.974066,-0.009477982,0.22586076,-0.10304868,0.17205945,-0.011627565,0.21903463,-0.09100668,0.21027692,0.26251984,burned,34.33704759654349,-117.45106243614259,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4032_0,286.69812,0,1040.4567,1,-0.022291843,0.27478322,71,-0.31133333,0.14734274,0.021006372,0.2657028,18.075436,0.19095601,0.3681487,0.09410353,0.28172222,0.07303674,0.26644322,0.011279536,0.30408287,0.3323397,burned,34.3256457561828,-117.47210595544328,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4033_0,254.89462,1,848.2513,2,-0.053555325,0.22852008,22,-0.22171533,0.13046362,0.096484035,0.30715433,15.6564245,0.19999267,0.36278838,0.019734394,0.21352744,0.07099927,0.25950813,0.13058041,0.33664885,0.31819937,burned,34.278625337138806,-117.45350770834204,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4034_0,167.33315,1,1262.8865,2,-0.08863537,0.16917321,71,-0.22382602,0.14034526,0.0764407,0.30528983,25.36078,0.21197467,0.40038645,-0.050844382,0.20091483,0.09644346,0.3086861,0.040613387,0.300152,0.3002667,burned,34.30921516718321,-117.5267761218607,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4035_0,243.20929,1,1142.4708,3,-0.24504171,0.13457607,71,-0.3702426,0.12990353,0.044803057,0.29691115,11.002342,0.20406535,0.37847617,-0.10426988,0.16606294,0.04831767,0.2615684,0.060917057,0.30428874,0.41504568,burned,34.345044802428056,-117.50604742243321,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4036_0,321.21915,1,1366.2538,3,-0.2947281,0.20107655,71,-0.34281197,0.14280598,0.00671637,0.24907796,8.280286,0.098979466,0.32542855,-0.14930463,0.24333398,-0.037268534,0.2536614,-0.053905334,0.27030492,0.34952834,burned,34.378755990696014,-117.52549961226421,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4037_0,90.24644,1,1556.303,3,-0.23502517,0.15023239,71,-0.30859432,0.15593843,0.15104233,0.37698826,36.761013,0.33150616,0.47593486,-0.061126914,0.25094658,0.055289473,0.27765414,0.1519998,0.35740188,0.45963663,burned,34.295390138294266,-117.53874361787379,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4038_0,70.126785,1,1053.3021,3,-0.11327585,0.1828726,71,-0.292311,0.15356337,0.14558981,0.3332346,35.70333,0.24636462,0.38831332,-0.0490398,0.23178339,0.1601642,0.32404336,0.14084896,0.3638134,0.43790084,burned,34.31097667006337,-117.48871719168385,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4039_0,208.99393,1,1065.9805,2,-0.024268232,0.06405823,23,-0.060332507,0.033922985,-3.9087486E-4,0.06180475,1.7636068,-0.0020878639,0.060275536,-0.008454869,0.05319471,-0.015059765,0.07674507,-0.02806988,0.06323584,0.059941635,burned,34.331681350598274,-117.48246775973996,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4040_0,107.59884,1,1583.8297,3,0.048986517,0.16040075,71,-0.026122008,0.1407507,0.2624864,0.3974555,36.838276,0.2250644,0.3121549,0.06405101,0.19704317,0.1199859,0.2526673,0.17899641,0.2989277,0.2886084,burned,34.29954925922199,-117.56450828010377,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4041_0,120.5474,1,1322.0167,3,-0.14309786,0.11800732,71,-0.25490898,0.15303677,0.04646128,0.25540847,36.912426,0.074512385,0.22976603,-0.09956802,0.12789823,-0.011122698,0.18708639,-0.0033675474,0.20724572,0.30137026,burned,34.33230699396987,-117.54371902035582,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4042_0,47.02001,1,1471.8451,3,-0.100242205,0.16617237,71,-0.19575782,0.16597335,0.07610379,0.32239255,37.09629,0.18499233,0.3903592,-0.08850588,0.19963391,0.024777627,0.26637027,0.06682852,0.28657314,0.2718616,burned,34.318444502861084,-117.53422532308747,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4043_0,16.706131,1,1517.7103,4,-0.22286613,0.13495605,71,-0.24829434,0.13345426,0.30474365,0.5062431,26.747318,0.29500535,0.44146407,-0.12696153,0.17771028,0.092137724,0.29601103,0.19464386,0.38421556,0.553038,burned,34.3304913518825,-117.55266597687138,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4044_0,312.25262,1,1314.1544,2,-0.18809265,0.15543512,71,-0.23421277,0.12144236,0.18226126,0.4002714,23.921251,0.5179848,0.6046064,0.08357606,0.28789216,0.20749177,0.3584275,0.27319884,0.45763567,0.416474,burned,34.304562070805225,-117.53526450790396,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4045_0,16.101507,1,884.702,3,-0.31434882,0.19357012,71,-0.36106133,0.16357169,0.57211274,0.74500805,27.735598,0.5836776,0.7348607,0.19171108,0.46989805,0.43334913,0.6038931,0.58582103,0.71380234,0.9331741,burned,34.24825735061991,-117.46433768460217,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4046_0,228.27805,1,1119.3726,2,-0.07463981,0.12712042,71,-0.17666848,0.113729365,0.04721131,0.228764,27.549395,0.09248305,0.24718097,-0.025982039,0.14744696,0.05598026,0.20208992,0.01134045,0.19441186,0.2238798,burned,34.3166169231882,-117.50995344491727,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4047_0,302.2137,1,1293.4077,1,0.07029355,0.39788648,52,0.040751077,0.2659929,0.06623304,0.28201142,11.84304,0.18008511,0.38566986,0.074413285,0.28528428,0.0489947,0.27420163,0.0461111,0.31745872,0.025481958,burned,34.351709961111375,-117.44930531604166,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4048_0,305.62173,1,1392.5713,3,-0.17794763,0.0890163,71,-0.17619924,0.13496311,0.07078918,0.26613602,32.875996,0.10092887,0.26946774,-0.103217654,0.15777253,0.002486959,0.21847841,0.026108833,0.22478561,0.24698843,burned,34.355471701599704,-117.55357151717114,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4049_0,30.959372,1,999.8961,2,0.11669585,0.44867018,52,-4.8381227E-4,0.3409435,0.15755989,0.41194123,20.75469,0.280261,0.5201195,0.08771964,0.36808035,0.116619945,0.3645608,0.11500085,0.4098023,0.1580437,burned,34.31043439716112,-117.46383729589485,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4050_0,227.53595,1,948.8895,3,-0.11672199,0.099878035,71,-0.17806175,0.11891011,0.2625491,0.46213838,22.991081,0.42892796,0.54656535,0.1098064,0.20962456,0.31429914,0.4118311,0.43246976,0.5428752,0.44061086,burned,34.25272606721903,-117.47995824837736,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4051_0,164.65082,0,1620.6235,1,-0.23268738,0.11172897,71,-0.19863756,0.0718363,0.05179349,0.3595922,5.4351363,0.6258707,0.6823439,0.11148879,0.34410495,0.16473234,0.3735365,0.46053073,0.52279615,0.25043106,burned,34.303388204366506,-117.57701821387928,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4052_0,23.16567,1,1080.8906,3,-0.15110284,0.12346518,71,-0.21295252,0.15546557,0.28540495,0.5118821,33.85647,0.5025145,0.6421269,0.058247164,0.28633282,0.3022294,0.45333177,0.36481652,0.5456514,0.49835747,burned,34.311345870349,-117.49670707992163,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4053_0,119.96943,1,1228.9761,2,-0.26457447,0.20539834,71,-0.32264748,0.12405398,-0.04389534,0.26221788,1.7051339,0.09744658,0.33850434,-0.1563483,0.21031202,-0.030073792,0.24159887,-0.051527098,0.2756492,0.27875215,burned,34.36310516433993,-117.53813792557447,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4054_0,153.19714,1,1111.4272,3,-0.17522849,0.18780123,71,-0.3205639,0.12251962,-0.014505078,0.22674085,3.002005,0.106215924,0.27371287,-0.096690275,0.18871409,-0.015556625,0.19641933,0.015526784,0.23526542,0.30605882,burned,34.334314594531854,-117.52200682665116,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4055_0,272.5826,1,1817.2974,4,-0.26168522,0.15100402,71,-0.34986413,0.13315566,0.2837096,0.46019197,16.152712,0.24656671,0.416313,-0.1545037,0.22962368,0.10536452,0.32206696,0.12754397,0.32680967,0.6335737,burned,34.350822419928825,-117.59714234165402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4056_0,140.89954,1,900.73334,4,0.049441673,0.17010127,21,0.13313775,0.40060127,0.44540295,0.58888936,1.9983995,0.38134214,0.48709577,0.09335809,0.22393158,0.2237331,0.34843215,0.39738002,0.5004839,0.31226522,burned,34.30337530872545,-117.46385885034644,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4057_0,189.0943,1,893.4667,3,-0.11129716,0.19536997,71,-0.2524943,0.15886731,0.18755308,0.41145068,32.396973,0.25327742,0.43194157,-0.08391645,0.18237151,0.05044486,0.29451486,0.16906388,0.38758856,0.44004738,burned,34.27576161199754,-117.46049275104735,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4058_0,135.31752,1,1517.0432,2,-0.08879319,0.088624164,71,-0.19303934,0.117357835,0.14274138,0.2646048,33.25221,0.22320455,0.3495626,0.025886882,0.12801476,0.15683854,0.2863111,0.101171166,0.26944104,0.3357807,burned,34.30977966570539,-117.55212180757498,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4059_0,338.14548,1,1447.2708,3,-0.16078313,0.14449085,71,-0.2385592,0.155891,0.054326802,0.2945632,36.55668,0.25318715,0.39743167,-0.056153003,0.16981472,0.07730008,0.26797873,0.093396254,0.2741705,0.29288602,burned,34.34615442674223,-117.55798075634986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4060_0,94.00596,1,1119.767,2,-0.02685254,0.21193245,71,-0.061973426,0.18602778,0.008590082,0.20943637,37.85761,0.1503563,0.29399487,0.06259845,0.2391444,0.05119433,0.22562045,0.00250876,0.22054008,0.07056351,burned,34.3380479138792,-117.4727279658184,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4061_0,126.05412,1,1207.8553,2,-0.010893163,0.25554186,71,-0.20275758,0.15998498,-0.030935628,0.23914233,11.783244,0.036879845,0.2786651,-0.061878752,0.18406385,-0.04735215,0.21173747,-0.08075925,0.23448244,0.17182195,burned,34.34531078900707,-117.44207318844497,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4062_0,228.30132,1,1338.2499,2,-0.00315652,0.35077423,71,-0.32765618,0.15573835,-0.020695606,0.26193854,19.815092,0.09488998,0.31450438,-0.097344026,0.20889089,9.0478384E-4,0.23024093,-0.055979833,0.23997544,0.30696058,burned,34.35703492083998,-117.48863204277816,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4063_0,33.597263,1,1500.1152,3,-0.341958,0.17483619,71,-0.39516595,0.13179068,0.041857224,0.3618125,12.66343,0.18674362,0.39442417,-0.13951916,0.24203493,0.016396953,0.27904883,0.039945103,0.32238898,0.43702316,burned,34.365023341133416,-117.5776288498956,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4064_0,291.9038,1,897.28723,2,-0.15844339,0.2073956,71,-0.2761603,0.17731695,0.21077238,0.4835394,6.96106,0.31694576,0.5570661,0.16284567,0.37723595,0.18081826,0.3869583,0.17568775,0.4796617,0.4869327,burned,34.28219103053825,-117.47058812782184,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4065_0,314.08087,1,1353.3511,3,-0.26810756,0.17428908,71,-0.35776877,0.14974566,0.07680762,0.34872362,8.321914,0.18293466,0.40275759,-0.107685074,0.22835581,-0.0050167073,0.26447937,0.032036256,0.33356684,0.43457636,burned,34.35614668241075,-117.5563631585632,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4066_0,84.314316,1,1279.2295,2,-0.12522316,0.2645811,52,-0.14889275,0.19976632,-0.017612534,0.27987602,3.2039425,0.029870717,0.27769953,-0.02211714,0.25415194,-0.04427634,0.21446802,-0.023184188,0.22213547,0.13128021,burned,34.356631534432864,-117.54507060751234,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4067_0,299.9338,0,919.72296,1,0.07057313,0.27144322,71,-0.21475889,0.124382064,0.07701378,0.23518163,12.907556,0.1315234,0.28186962,0.08645281,0.22652587,0.106919736,0.27061975,0.025123326,0.2501755,0.29177266,burned,34.30121916493636,-117.46501045046688,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4068_0,114.90208,0,1337.4099,1,0.080439985,0.33256957,71,0.014814766,0.20304054,0.07558475,0.23338626,3.1805975,0.16477361,0.3115384,0.08690705,0.26215208,0.070325606,0.25585955,0.017148338,0.2428053,0.060769983,burned,34.31466651523868,-117.54509099441786,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4069_0,206.0421,1,1007.43884,2,-0.127872,0.23340324,71,-0.27871644,0.11786629,0.093797505,0.3523664,2.1172826,0.15186398,0.34521693,0.032347925,0.28967482,0.12209975,0.30207795,0.114819035,0.3513957,0.37251395,burned,34.32203335551755,-117.45752086333056,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4070_0,181.55386,1,1205.166,2,-0.14544785,0.14723565,71,-0.2619676,0.14452939,-0.0043672356,0.25188535,16.796144,0.13638975,0.3036404,-0.04446302,0.17451061,0.047341317,0.23994958,0.056676157,0.2530686,0.25760037,burned,34.34448463431811,-117.53294923363332,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4071_0,300.69812,1,1850.8882,4,-0.23888554,0.13880752,71,-0.2965215,0.12605016,0.290236,0.43908042,32.34394,0.26263842,0.46486706,-0.11472077,0.20852305,0.13408507,0.372409,0.18588507,0.3768473,0.5867575,burned,34.348276186037275,-117.59694393503551,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4072_0,197.22545,1,1150.6548,3,-0.30153546,0.16076621,71,-0.38476247,0.15905263,0.0022289427,0.28704762,8.086442,0.11286114,0.3138705,-0.15182571,0.15010963,0.006206681,0.24990954,-0.054988075,0.24852338,0.3869914,burned,34.345046874717475,-117.50893256152486,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4073_0,252.7022,1,1335.781,3,-0.33217835,0.18396078,71,-0.37279272,0.15147781,-0.04725323,0.2881315,8.002664,0.091166556,0.34491435,-0.18884476,0.23474485,-0.0557639,0.23992682,-0.073128544,0.26465684,0.3255395,burned,34.37937381955619,-117.50477323354735,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4074_0,288.1332,1,1259.367,2,0.011489159,0.27074635,71,-0.03363989,0.19513695,0.08961786,0.19494872,29.911186,0.14059752,0.23804973,0.0530822,0.20002006,0.105749294,0.2017185,0.10236216,0.22057173,0.123257756,burned,34.34104436457827,-117.54535147585335,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4075_0,113.41383,1,1070.2223,3,-0.072609305,0.25817758,71,-0.26847243,0.14321338,0.22293198,0.42841223,29.291494,0.21389934,0.387748,0.076767564,0.25252378,0.0648978,0.21517229,0.19766097,0.3951962,0.4914044,burned,34.25619075925297,-117.47931465188212,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4076_0,338.71024,1,1522.8396,4,0.11918187,0.3608012,71,0.071972005,0.36541593,0.4149438,0.5799147,31.939548,0.29938632,0.52385616,0.021919971,0.33003432,0.1696942,0.39932296,0.24574365,0.46597853,0.3429718,burned,34.33622406807518,-117.55878169908496,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4077_0,179.73732,0,1364.5797,1,0.16512607,0.37974417,52,0.15531124,0.35881966,0.24939618,0.41556004,35.271416,0.49239105,0.60340273,0.3221443,0.47348565,0.2040265,0.39157227,0.3258586,0.50235003,0.09408493,burned,34.27367295753586,-117.51129391673592,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4078_0,118.801994,1,783.18463,2,0.02182032,0.2485076,23,-0.13986218,0.12413901,0.03724327,0.21428494,1.9675831,0.061417785,0.1803596,0.007909054,0.1718552,-0.017856563,0.14083683,0.04581127,0.17405675,0.17710544,burned,34.2569741900828,-117.46506873053352,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4079_0,78.98155,1,1208.2764,2,-0.078755334,0.21964076,71,-0.22093567,0.14344089,-0.035063323,0.2130329,20.8746,0.034141008,0.26445788,-0.042721543,0.19640286,-0.010701622,0.20895562,-0.06657209,0.23174238,0.18587236,burned,34.36979372014769,-117.43198107064622,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4080_0,272.69492,1,1080.5743,2,-0.04675202,0.21643765,71,-0.24863742,0.15355402,0.005751501,0.25557724,12.642307,0.099952385,0.30287245,-0.027239194,0.18964052,0.13730817,0.3089247,-0.025412185,0.25235617,0.25438893,burned,34.32789884744386,-117.46318041997826,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4081_0,125.31023,1,1271.6074,3,-0.3206786,0.17412987,71,-0.34789094,0.13458812,-0.05309397,0.27147663,5.108867,0.118325375,0.34829944,-0.18693765,0.19086714,-0.054907482,0.24418701,-0.043981,0.30299604,0.29479697,burned,34.35482566178016,-117.43476130580251,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4082_0,75.05558,1,1113.7817,1,0.15875837,0.42585662,52,0.17084876,0.36837107,0.20201205,0.3499116,20.485573,0.32356998,0.48572823,0.25097692,0.40598094,0.17163855,0.35333505,0.23215581,0.4020454,0.03116328,burned,34.2753189869204,-117.4980849371897,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4083_0,67.788605,1,1539.9977,3,-0.2244343,0.117777325,71,-0.28400764,0.100486256,0.13858698,0.33251143,34.461563,0.13943356,0.33501613,-0.15908849,0.14898401,0.004160754,0.2386335,0.07480625,0.28484735,0.42259464,burned,34.35726936390285,-117.57741335737515,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4084_0,326.7339,1,1650.0884,4,-0.27694452,0.1400355,71,-0.30973595,0.11735357,0.40661088,0.5778675,27.155771,0.45080143,0.58187914,0.009919522,0.26937428,0.21936576,0.39829648,0.32959637,0.48434594,0.71634686,burned,34.30336608026586,-117.55217871440442,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4085_0,126.3973,1,1340.035,2,-0.115457006,0.16487971,71,-0.21267329,0.13449286,-0.06194254,0.2161254,24.322378,0.058238834,0.3025405,-0.08635243,0.17229979,-0.012311301,0.2286128,-0.08760655,0.22501466,0.15073074,burned,34.36337770113831,-117.51145356119004,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4086_0,35.932327,0,1417.8309,1,-0.16860387,0.1994133,71,-0.17329668,0.18297116,-0.05925446,0.22338338,16.32124,0.12782848,0.34334815,-0.045533758,0.24788436,0.005481523,0.23835449,-0.037377857,0.22908452,0.114042215,burned,34.373074044637676,-117.51896104155684,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4087_0,320.00543,1,1394.9924,1,0.025973905,0.3361391,52,-0.038659018,0.26075372,-0.012751829,0.26706028,7.0693502,0.12755805,0.33780286,0.08123536,0.32624245,-0.011626383,0.27722257,-0.048963755,0.27332416,0.02590719,burned,34.38375498342365,-117.54129143158863,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4088_0,60.084766,1,1106.3772,2,-0.08761431,0.19487831,71,-0.23387516,0.1413291,0.016602091,0.23544274,23.667274,0.10027763,0.305598,-0.012314005,0.20433304,0.090491794,0.2765868,-0.014240614,0.25566778,0.25047725,burned,34.33366656698736,-117.50825255004973,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4089_0,139.91692,1,1145.12,2,-0.08905182,0.165844,71,-0.18391705,0.15518224,0.08790237,0.29238096,22.615013,0.19862545,0.36668208,0.034288973,0.21980612,0.081630774,0.24834795,0.06725842,0.29570964,0.2718194,burned,34.303386148166034,-117.51094911388226,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4090_0,122.37697,1,1392.3438,2,-0.27598998,0.1390895,71,-0.35047656,0.12683901,0.024584519,0.30367246,5.407119,0.21062624,0.40414706,-0.07651585,0.18843113,0.042724643,0.26914212,0.08180219,0.3177864,0.3750611,burned,34.349979869171875,-117.56026688853619,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4091_0,107.671906,1,1031.73,3,-0.1827233,0.12593153,71,-0.2691892,0.12035748,0.22165242,0.45711705,19.449705,0.41506526,0.5377998,-0.030625038,0.19325724,0.297911,0.41492122,0.31832486,0.46517527,0.49084163,burned,34.26130930703615,-117.49465216048375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4092_0,90.15944,1,1203.6459,3,-0.304774,0.13714333,71,-0.37150553,0.12140855,-0.042548187,0.22850211,6.6828876,0.06411253,0.31006864,-0.18869506,0.145003,-0.050218955,0.22490017,-0.03338131,0.25363004,0.32895735,burned,34.34794763534504,-117.53534357399826,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4093_0,191.6917,1,992.46423,2,0.035929658,0.123252556,71,-0.034837984,0.109321654,0.09917117,0.16663589,40.555782,0.12005478,0.18852796,0.059047803,0.12547883,0.08813775,0.16421248,0.10411195,0.16471137,0.13400915,burned,34.2880168954469,-117.48408661118002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4094_0,39.082417,1,1334.761,3,-0.25921276,0.15615045,71,-0.24360311,0.12264414,-0.07117602,0.24345502,4.451584,0.04009857,0.30001065,-0.17619859,0.18961251,-0.059429128,0.24919632,-0.040865958,0.2526068,0.17242709,burned,34.36722173281784,-117.56003361331986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4095_0,166.76222,1,1887.6836,2,-0.21035247,0.19681191,71,-0.31838375,0.16503894,0.020156348,0.30409387,8.856991,0.27928314,0.5061445,-0.021152293,0.31767032,0.058534686,0.3298819,0.13644698,0.38560092,0.3385401,burned,34.34250430369804,-117.59590348164699,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4096_0,173.17863,1,1204.5693,2,0.044516012,0.31853494,71,-0.25332692,0.17392018,0.009114387,0.21389352,18.860909,0.060919546,0.24352095,-0.04897187,0.18456103,-0.03991389,0.19257124,-0.048939012,0.20993564,0.2624413,burned,34.33283067968264,-117.41608421896817,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4097_0,226.2307,0,1878.0156,-9999,0.11629351,0.35384047,52,-0.0073325667,0.24687244,0.12924476,0.31976986,26.82815,0.2194134,0.3528707,0.1516828,0.31861645,0.12644005,0.31401628,0.0850098,0.26604226,0.13657734,burned,34.34241438165639,-117.59820287761643,"{""type"":""MultiPoint"",""coordinates"":[]}"
